"tick","message_propagation"
142.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=100, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=100, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=91, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
143.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=100, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=100, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=91, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
144.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=102, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=100, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=91, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
145.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=108, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=101, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=91, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
146.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=131, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=104, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=92, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
147.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=159, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=114, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=93, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
148.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=176, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=125, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=93, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
149.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=179, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=140, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=96, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
150.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=184, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=149, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=99, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
151.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=187, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=153, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
152.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=188, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=155, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
153.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=189, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
154.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=189, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
155.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=190, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
156.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=191, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
157.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=191, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
158.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
159.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
160.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
161.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
162.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
163.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
164.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
165.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
166.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
167.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=157, 258da659-b5ca-41d7-b721-7a905de5742b=100, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
168.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=160, 258da659-b5ca-41d7-b721-7a905de5742b=101, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
169.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=165, 258da659-b5ca-41d7-b721-7a905de5742b=108, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
170.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=172, 258da659-b5ca-41d7-b721-7a905de5742b=121, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=100, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
171.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=193, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=177, 258da659-b5ca-41d7-b721-7a905de5742b=149, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=103, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
172.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=194, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=184, 258da659-b5ca-41d7-b721-7a905de5742b=171, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=109, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
173.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=196, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=187, 258da659-b5ca-41d7-b721-7a905de5742b=177, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=119, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
174.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=198, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=190, 258da659-b5ca-41d7-b721-7a905de5742b=182, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=129, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
175.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=184, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=136, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
176.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=185, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=141, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
177.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=186, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=142, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
178.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=187, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=144, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
179.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=188, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=147, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
180.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=149, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
181.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=191, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
182.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
183.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
184.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
185.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
186.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
187.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
188.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
189.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
190.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=192, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
191.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=193, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
192.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=194, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=150, 91d314d6-e2f6-464d-a313-f352dd20e8c0=100}"
193.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=197, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=153, 91d314d6-e2f6-464d-a313-f352dd20e8c0=101}"
194.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=197, 258da659-b5ca-41d7-b721-7a905de5742b=189, a89a8df9-5156-45c2-a05c-44163d6b0a5f=100, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=157, 91d314d6-e2f6-464d-a313-f352dd20e8c0=105}"
195.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=197, 258da659-b5ca-41d7-b721-7a905de5742b=191, a89a8df9-5156-45c2-a05c-44163d6b0a5f=101, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=162, 91d314d6-e2f6-464d-a313-f352dd20e8c0=116}"
196.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=197, 258da659-b5ca-41d7-b721-7a905de5742b=194, a89a8df9-5156-45c2-a05c-44163d6b0a5f=103, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=169, 91d314d6-e2f6-464d-a313-f352dd20e8c0=133}"
197.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=198, 258da659-b5ca-41d7-b721-7a905de5742b=195, a89a8df9-5156-45c2-a05c-44163d6b0a5f=109, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=171, 91d314d6-e2f6-464d-a313-f352dd20e8c0=150}"
198.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=199, 258da659-b5ca-41d7-b721-7a905de5742b=196, a89a8df9-5156-45c2-a05c-44163d6b0a5f=121, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=173, 91d314d6-e2f6-464d-a313-f352dd20e8c0=158}"
199.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=199, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=200, 258da659-b5ca-41d7-b721-7a905de5742b=196, a89a8df9-5156-45c2-a05c-44163d6b0a5f=137, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=175, 91d314d6-e2f6-464d-a313-f352dd20e8c0=162}"
200.0,"{7bed7acb-9053-4120-a511-0fc43a4d229f=200, 30521d3f-da7c-4720-8227-9f9bbd79e9b7=200, 258da659-b5ca-41d7-b721-7a905de5742b=196, a89a8df9-5156-45c2-a05c-44163d6b0a5f=148, 1c08a7e4-5e68-4ad0-9c25-66ecaf04f482=175, 91d314d6-e2f6-464d-a313-f352dd20e8c0=165}"
